Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price
6.990744746,2.17,34184.96587,809486.7099
7.784817857,4.49,26324.20787,743393.3473
5.85590121,4.44,40454.81895,1130293.597
6.98639502,4.5,62449.97385,1867050.536
6.867792808,3.49,46857.47027,1043548.609
6.784131099,3.25,51505.71168,646198.2245
6.564980962,2.4,38473.12773,1656401.837
7.946493041,6.12,40913.30483,1214563.15
6.641108664,4.46,17217.21682,578396.2215
6.511389511,3.28,29431.80687,1344651.574
7.18272144,6.03,50350.35229,2219724.162
5.61579805,2.45,22977.91539,565680.5528
6.891789699,4.36,22239.28398,1091928.616
8.416413547,6.37,37158.73837,1229702.948
7.303474997,3.47,39232.22491,615144.8986
6.265592476,4.38,46740.88672,1469237.205
6.15918296,2.38,26565.33433,1205212.292
7.035450746,6.24,43068.22881,1377430.072
5.938542335,4.38,43538.29597,1037382.577
7.455660643,4,22585.2362,1073857.069
7.123306887,3.41,29085.13579,1448081.251
7.157119845,4.19,30542.21225,437436.1382
4.209620425,2.14,33845.64695,952912.2012
7.536690959,4.26,37366.8598,1123991.977
9.295531207,6.38,34653.7981,1440897.412
7.381076691,6.16,41766.85756,1648201.728
7.620690943,3.08,27524.95593,1390990.849
7.905983992,6.23,24833.29858,1406437.685
7.518636117,6.04,47053.45906,1703880.22
7.470557508,5.02,30829.90595,1553459.364
7.383725367,3.13,33577.08481,872595.093
5.613834274,4.48,39740.06394,1030324.919
6.85280203,2.35,49620.38257,1194113.694
7.731463233,6.14,26251.87217,978103.6192
7.115080039,3.02,38031.07264,1224186.696
7.521449211,5.17,24555.33668,1062877.883
5.342217158,2.42,30165.33745,1023943.775
8.79127232,4.3,28197.61822,834599.9392
5.303686666,4.11,42891.59894,596350.3507
5.372992296,4.39,43722.51676,578142.4703
7.634761678,5.2,23897.11627,1578087.139
8.787965083,4.38,29207.16029,1285098.691
8.106738766,6.16,35271.36464,1520263.756
7.222152718,5.15,26993.35724,722115.1243
7.151596571,6.23,25290.40994,1085103.003
6.783346706,4.47,35735.32371,1037033.039
8.135098421,6.13,43013.79648,1316206.247
8.243178477,3.11,26706.91103,1137069.307
7.834925575,4.07,60742.63487,1248689.601
6.916735342,2.31,32697.87881,1939603.131
8.951344401,4.06,56584.4138,1048800.651
8.217176714,5.49,40942.59401,1028275.104
5.220126532,3.42,23252.16459,642646.439
6.822502872,3.15,42462.02841,1812209.137
7.423947631,3.3,36707.94163,1139959.933
6.844712274,2.04,55601.04894,1673538.169
7.028679218,5.02,39575.97947,1324845.863
6.063680473,4.01,37463.83648,916717.6047
9.652003929,4.23,37130.79685,2115010.704
7.147718742,3.16,38725.4243,696014.4677
8.725138633,5.17,40564.63881,2021310.792
5.053065889,2.49,32938.35564,253185.7015
6.051938963,4.37,37984.18798,911247.817
7.065028292,4.02,31484.95511,1573288.818
6.414774565,3.36,46372.74504,1463383.487
7.486903794,3.24,36419.17069,1366854.241
6.262991666,3.12,50291.35995,1347904.395
5.546842196,2.43,28304.92386,913397.0869
7.290495553,5.28,44214.49364,1613414.233
6.929686495,3.4,25200.42395,928563.8216
7.763453654,4.36,31027.50583,994654.4094
7.308664006,3.3,45134.65342,1434144.261
5.458379949,2.01,54737.92664,1382787.325
5.416410273,2.16,26015.38384,962591.6566
7.085086291,3.34,43306.35042,1373528.558
7.624094724,5.19,22216.78721,1558639.881
5.793589812,2.08,41344.5206,1533815.882
6.122908818,2.41,43487.57712,1791771.289
7.45932335,5.27,34530.72763,1274983.648
6.718719308,4.02,54294.76621,1176437.919
6.847854216,3.17,56712.06902,1530172.525
6.700315713,3.12,31307.5215,1825858.255
5.625555164,3.48,23835.28645,974599.9588
6.665318115,4.1,28173.79002,856261.6152
7.422304752,6.08,53272.79247,1903533.084
7.345925208,5.01,39183.03228,1629640.53
7.878756751,4.29,29194.00407,1192672.334
5.929137508,4.26,32614.31774,1068856.227
8.433007791,6.29,26120.66089,1535844.896
8.454274609,3.05,33711.72484,1033155.329
7.152361081,4.32,45246.1741,1530013.449
5.771422322,2.3,28076.97938,1131225.76
7.793078979,3.27,26124.40716,1347225.945
6.756375842,4.25,22588.57754,676738.7155
5.656993706,2.36,30501.64782,1437755.772
5.67083293,2.01,12113.11474,744741.9093
6.710290608,2.02,35315.03035,1230628.986
8.952151664,4.49,62340.64,1976170.089
5.184568923,4.19,47508.80534,1033864.635
7.694744789,6.35,31347.68978,1558572.243
6.234253209,4.19,32965.93529,849180.846
8.04449668,4.49,5727.485885,717661.556
6.822376992,4.09,36249.40583,1187090.948
7.860718492,3.17,35148.16491,1326946.725
7.316436479,4.05,47258.75993,1245785.051
7.691914339,6.28,40130.80794,1331897.457
8.016993185,4.49,36442.99498,1472337.699
8.120948,5.48,36106.36886,1130221.298
6.21934521,3.35,25943.0776,907462.4512
5.948392094,4.05,47171.9103,1581817.407
7.384763646,4.48,44674.46711,1441576.847
5.613752443,3.36,28026.78288,820250.3895
6.38769374,4.05,21357.03653,1293461.798
5.573351069,3.1,40588.57311,1288122.624
6.048691881,2.09,48641.80172,1361007.562
5.661759509,4.33,42734.24328,1084427.093
6.114027236,2.46,38728.04346,1638094.538
7.773270475,6.09,21240.1529,1197437.344
7.217268472,4.06,34776.58591,928210.7615
6.641954185,3.33,28452.31484,1367619.923
6.861369598,2.37,49548.71879,1486401.321
5.880753234,2.04,36269.23295,1555510.38
7.223921451,3.4,39134.55477,1434240.356
7.724147821,5.12,36337.75525,981785.0592
5.614777225,4.13,25943.714,1005431.451
7.357500686,4.2,36411.97409,1346049.656
6.321704336,2.06,39309.46426,942397.0665
6.341021454,3.04,38712.70774,1812765.957
6.504090907,4.37,27751.98513,981559.8117
8.708421218,5.35,55928.08704,1914509.521
7.284399325,5.44,42086.78901,1034366.778
7.257371803,6.34,44102.19973,1795222.736
5.330953291,3.41,54223.65565,965491.8698
9.115588252,4.01,39739.75719,1384802.464
6.611755918,2.02,49759.12781,1902814.527
8.698535841,5.22,34810.67951,923830.3349
5.945618541,2,37012.99343,1074646.865
7.844857974,5.44,34752.93825,1069292.327
5.456042407,4.4,37298.07148,1065679.121
4.696139828,4.49,40277.89925,855667.1793
6.598793212,3.48,39265.01197,985462.2455
5.52781326,4.38,36376.48857,664298.9713
8.062721575,5.19,19540.90757,603714.7886
6.872539968,3.16,38903.19826,1300133.967
7.365242715,4.17,40082.66311,1095391.799
6.578461831,2.06,52452.0791,1357797.91
7.230377999,3.45,28593.87968,730739.419
8.13606691,6.26,18846.25449,1115627.78
8.142657828,4.01,28160.45754,1204753.002
7.222302024,5.14,40109.82955,1441526.837
8.28066894,6.27,22321.43516,1336743.383
6.252545271,3.1,32478.66494,742705.2667
6.751950547,3.39,45756.53195,1150438.949
6.723412347,2.42,31797.31744,1326846.699
6.198476365,3.49,41136.52722,1252663.621
6.704929106,3.14,43406.71203,1359762.694
7.546065991,6.3,40876.96459,1778013.334
8.51382556,5.47,17573.6171,1109059.054
4.595996066,4.39,40372.16567,1038939.523
6.400131741,2.33,23334.68028,1003701.05
7.315695461,6.43,37277.88702,1086829.246
6.160047887,3.29,32069.11741,1727982.987
9.086573466,5.17,33805.57856,1133139.926
6.766797876,3.45,34405.94764,1460758.626
6.501047493,3.15,49451.17854,1900789.237
7.1011494,6.13,37676.56472,1157759.465
6.141204525,4.24,38030.22424,1603075.237
7.318214495,4.44,33988.43586,1218264.021
8.324158847,4.27,20744.00476,1002023.358
4.964948322,3.44,32695.18332,742016.0552
6.710463797,4.14,36975.05217,1023862.984
7.864664257,4.02,40677.55053,1578136.165
8.150426883,6.34,31396.35501,1121093.175
4.621370129,2.18,32034.98064,893802.0888
6.095861522,3.34,20763.60414,955165.6126
7.932947104,3.45,37771.43326,589969.6429
8.419111938,4.48,23465.38298,763874.0645
6.372398797,3.19,58782.22227,1513223.535
8.561796629,4.38,46594.48736,1036338.239
6.887956037,2.03,46125.22421,1075723.51
6.98417078,2.44,32779.68791,1086708.661
8.460983082,3.4,39315.51149,1381272.881
5.160239504,4.35,27445.87674,691854.921
7.911090902,3.02,14790.21577,862376.7533
7.427763731,6,36436.49233,667428.2537
6.693980074,2.06,32446.99907,624244.9444
8.032013781,4.23,37462.22283,1282365.462
6.828565661,3.02,43523.95175,1479063.214
6.708209555,4.38,42968.61862,1342067.961
7.031462634,6.33,39778.13778,1538039.599
5.702489233,3.03,33673.90406,815593.7638
7.281330178,5.2,39898.30081,1391159.434
6.045984022,2.1,23533.22446,727366.9474
6.850385846,4.24,36718.51231,1053484.869
6.947640454,3.14,42987.47933,1519928.485
6.584406172,2.27,37088.81622,918533.6164
7.159312422,3.17,42485.44256,1523801.748
7.601511718,5.06,19113.16875,1020041.747
5.744059838,2.33,33641.56084,901752.6805
7.091023791,4.07,28667.14051,369433.355
6.973520294,4.06,42892.70325,1318058.063
6.805077943,2.02,23011.96422,1060966.741
6.495059665,2.34,44865.38182,1584615.574
7.860026769,5.36,30373.06097,814378.4821
7.091689114,6.49,18493.05833,1536208.366
7.761780242,4.38,35680.46768,1388209.219
6.515683338,2.38,43790.66537,919963.0086
7.811778751,5.4,38039.55057,1978629.875
7.350285077,3.18,50620.20732,1928728.792
8.243485303,3.14,57979.8562,1520956.997
6.544756878,3.18,45471.807,1414259.775
6.338758115,4.06,36397.6532,826483.7133
7.555095571,6.49,27692.26877,1079951.155
5.567667216,2.04,35204.9757,1545961.608
5.590037495,2.44,51351.72128,1374117.067
4.347851966,2.14,27897.1657,957806.0027
8.291286244,4.21,27895.53069,1096543.306
7.349362924,3.29,25788.67236,1412806.286
7.542399502,4.39,38533.83979,1527961.835
7.655534462,5.25,44067.08736,1340074.653
6.021413188,3.23,16561.19222,880851.0552
5.652291126,4.16,26115.26041,1324470.441
6.334296043,3.16,41006.98371,1034539.831
6.138456661,4.38,37786.05693,1079000.316
5.539286519,4.06,35594.22418,883021.8964
7.937850728,4.02,47991.9025,1434835.953
7.145445356,4.4,42317.89529,670734.674
8.114001386,3.25,40346.57892,1228978.233
7.112154127,6.46,31304.3067,1210046.741
8.10641716,5.05,34066.60905,1446978.86
6.220987362,3.37,35621.38271,1872191.548
7.550648511,5.26,33017.58606,1270963.563
7.208567965,3.4,31860.53541,1145804.269
7.617260642,4.25,40877.18912,1574211.649
7.39163972,6.19,22714.46906,863448.3924
6.426440694,2.23,47727.60733,1805502.34
6.540484451,4.06,55114.58165,1312637.288
6.354214252,3.36,33516.79069,697212.3669
7.493603632,3.01,39252.76381,1475349.552
7.19915619,5.02,39275.77529,1383783.912
5.441100447,2.11,44476.3371,1166602.408
4.290193826,2.33,36198.44099,934744.0335
7.624824352,5.16,37736.85717,1625166.648
6.99004611,2.2,48175.05027,1268964.795
9.044253195,6.07,23059.65425,1792753.5
6.262020744,2.12,45919.17641,1434323.825
7.197980571,3.19,43751.17933,1532644.849
5.596535837,4.4,14226.93802,420122.9995
6.695281011,4.26,15554.28418,825178.3506
6.341483733,4.37,29748.36727,1112294.776
9.458466363,3.08,31399.75683,1639099.378
8.994340536,6.09,36788.48611,1162854.552
7.459029642,4.47,21409.35475,803270.1278
8.167257906,4.1,41530.50955,1103485.707
6.40881853,2.37,31135.05678,1005946.767
5.481830335,2.37,33582.68525,904789.6122
6.812797156,2.33,30820.80777,985059.3058
5.847422997,2.4,31872.17941,1430641.632
8.073235752,6.48,17780.96217,1147442.952
9.067015091,4.21,37625.97415,1046818.07
8.451354903,6.39,42634.77173,1501303.964
7.741792788,6.33,31824.59315,802846.1223
7.695977026,6,32654.33584,1005089.894
7.066190381,3.11,55887.69875,1288199.153
7.864482284,5.17,34253.56939,1364194.94
5.994692018,3.2,37604.3812,736897.4095
7.433211707,3.14,47798.52087,1592175.512
7.586326004,4.07,39993.00632,1169050.985
8.409296295,3.21,38345.36061,1227659.772
6.973450286,2.3,42312.08202,1261491.425
6.009883204,4,44279.43031,1238929.11
7.536445204,3.46,20038.17183,1031121.814
7.434332176,3.07,45902.57155,1571848.231
8.368912846,6.27,37921.72059,1223915.253
6.254684423,4.26,50504.04782,906011.3853
7.600079861,3.1,43315.45004,1365945.083
8.563584453,4.35,25492.31741,1152145.912
7.575107074,5.43,38916.45116,1455737.135
8.065218843,3.1,31114.7292,1537864.882
7.728127007,5.19,14452.921,975913.1051
6.137134572,2.32,10951.34217,1401560.917
6.543319113,3.25,38455.34522,865816.6759
7.463829891,4.19,31063.78152,1076438.975
5.887910668,2.33,32644.61112,1166333.887
6.920656535,2.25,44610.03506,1638541.939
6.594555343,4.34,29364.75874,1138885.104
7.78776442,3.3,47649.22466,1300389.351
7.424439137,5.39,31188.47203,1239318.131
5.278282131,3.35,45545.12518,1168126.213
6.974916493,3.26,19815.60593,735660.4558
7.123989663,4.37,22993.79047,1066279.879
5.167324385,3.24,16988.93738,454234.3344
7.700597346,4.37,50112.82022,2092949.861
8.171204681,3.2,25389.19449,1245947.102
7.434268576,4.48,9193.833182,709348.2237
7.06914872,5.18,32561.13015,1500472.827
7.685292055,6.05,40819.49744,1641749.651
7.906097999,3.35,23315.39918,1235750.602
8.004989583,5.26,32345.38793,1730662.393
8.170605213,6.5,37942.61346,1299673.742
6.248574073,4.07,37413.91142,1250958.248
8.802044047,3.14,26843.40416,1554301.938
5.736983352,3.29,59003.96362,1493623.416
6.697002821,3.33,28162.09708,1419158.959
6.741321909,3.27,37980.28034,1910484.642
5.755817808,2.5,45751.66479,1578319.89
7.679306124,3.32,28510.4141,1200401.989
7.698070337,3.36,28470.82741,1566015.431
6.473487358,3.41,21282.18594,1218200.812
6.547357282,2.3,45127.83189,718869.4006
4.946874791,4.02,29352.86297,919207.0276
5.679461819,3.03,50373.83289,1397680.241
6.229965287,3.39,34620.58812,1630438.854
4.675286127,4.18,28532.70982,670063.0223
5.889162188,2.04,44141.52655,1406435.806
7.577655975,3.46,55851.84719,1524968.147
7.73860842,6.41,32295.82225,1509929.832
6.273771049,3.14,28104.47891,795507.8434
8.297225256,4.25,40067.90369,1218509.145
7.513249158,4.47,44657.08091,1082825.638
8.574282238,4.26,48780.55634,1924561.807
8.342808203,6.09,22487.71207,1107031.246
6.939158712,4.22,41123.92498,1191261.869
7.439755516,5.04,32901.55509,1071013.257
5.187313979,3.34,27879.61891,1245749.594
5.799201196,3,32699.19501,378466.4202
8.026969038,4.47,67727.22905,1267986.688
7.545896921,3.23,47018.15054,1265760.2
6.870963691,2.38,23825.97062,1185616.34
6.151416285,4.16,28177.86577,1156853.365
6.269461559,3.47,33972.04751,1038177.045
8.512698471,6.31,44761.71937,1385776.507
6.303023843,4.2,36119.10236,1236308.28
5.210848294,4.17,27688.047,819027.5987
6.225801975,2.5,48495.31973,1433493.802
6.544943902,4.09,39870.3613,1794212.186
6.87922624,2.35,43765.04175,752842.676
8.157378891,3.4,25987.83282,1690540.682
7.440832318,4.49,38011.76244,1086181.753
4.891429666,3.16,18998.85516,334485.1931
6.612386211,4.46,46056.80639,1096912.036
8.691406617,5.44,31766.02648,1628830.08
7.356114505,3.1,42235.06382,762402.1788
6.546822456,4.3,26145.51787,304239.2824
5.668122841,4.24,55176.20255,880214.2119
6.455829823,2.31,29647.56431,691941.3966
6.609567161,4,27588.35585,578593.5339
5.332060289,4.17,50350.95922,1798521.605
7.662028015,6.4,32152.47083,1086735.913
5.859494341,3.23,25332.00697,936553.7043
5.98569242,4.08,41306.34726,789632.6932
5.976776613,3.43,14297.43928,738431.8311
5.849575569,4.29,33687.29946,1254912.463
6.679597943,3.35,30488.57806,1566253.096
6.951617257,2.32,40275.59933,395901.2501
7.214152222,6.17,28294.61523,1028966.368
9.46718066,4.32,30874.75666,1816152.267
8.101142651,3.48,30531.87296,1459540.133
9.654555761,3.37,15090.85119,1223261.462
7.880314033,4.35,42561.85022,1272180.197
7.390197491,5.17,23129.11627,933306.2877
6.031215138,2.18,22959.36204,1130108.023
7.817517771,3.33,43681.82811,1795428.774
6.946618149,2.35,55495.03197,911901.1553
7.027626839,3.29,33026.12434,874572.1627
6.278178093,4.44,41435.12419,840682.6089
7.592488418,6.5,24344.81784,1473071.954
7.932589428,3.19,46255.54143,887016.9764
5.809245851,2.19,30709.75748,1102062.098
6.058563107,2.26,46645.19778,1473372.164
7.606218178,6.26,37655.52208,1092701.392
6.525679549,2.37,25120.29892,1044999.343
6.762292739,4.18,23234.26875,943668.4824
7.790399376,3.05,48667.34978,1535781.394
7.475893327,3.44,33767.33358,1742350.962
6.832220863,3.22,25243.86016,1158171.725
6.0176939,3.49,50182.39838,1585348.095
7.166149036,3.32,45084.39424,1618721.138
7.211582711,5,39241.82037,1228532.301
5.705233513,3.42,38266.65442,832536.8854
7.080329021,6.43,35538.32402,1273120.259
6.074014508,3.4,35237.45343,899186.1569
5.60075524,3.1,19151.02123,615555.4936
7.360601848,4.33,44916.2914,679922.2521
6.442186822,2.47,46411.16806,1511839.355
6.713386226,3.5,39236.03477,1168845.815
6.04232838,2.2,27167.28655,1151406.784
9.802010414,3.26,35079.83031,891661.6959
7.058340475,6.26,35279.23581,1055417.658
7.585177714,3.44,41003.95615,1336858.51
5.955308381,2.34,41484.50813,1632943.349
8.839164028,5.32,33215.53684,1590336.417
6.309588608,3.45,33854.60665,1668905.285
7.718658025,3.09,25838.85591,1670256.59
7.276102286,5.39,34668.39978,999408.2511
7.683450306,5.09,35997.83171,925163.746
7.555253094,3.19,62402.74239,1375215.062
6.5851681,4.46,14520.60532,562839.4687
7.039707564,5.43,59036.11604,1844929.156
7.227793179,6.11,13088.15636,904497.3171
6.728146141,4.05,41628.89274,1479603.756
7.55361501,4.34,33098.3865,1094574.185
7.017644669,4.36,42617.7387,1235681.793
8.002862631,6.07,39943.63819,1156979.915
8.475151526,3.03,53494.94556,1545507.565
6.853548682,3.09,34846.0472,1342997.645
6.906675287,4.35,38147.51026,1178846.066
7.321193643,4.13,44604.68131,1335830.792
7.34281991,3.1,49640.17222,786430.8996
7.626221606,5.36,26564.19288,775325.9163
6.896913561,2.21,36959.62618,1238396.412
6.392023266,4.15,38212.69812,1317467.582
7.310950344,6.47,24482.05775,1384798.011
7.681141173,3.39,69621.71338,1504315.619
5.345303337,4.28,31395.12172,626085.933
7.607406817,3.31,29247.45536,1057308.29
7.672171953,3.41,36227.35403,1095768.733
7.222545956,6.18,40562.49877,1630434.841
5.870970801,2.26,26894.23242,1109559.852
6.997699538,3.09,26725.63797,987026.3707
8.111956976,3.13,34638.53351,1296121.432
6.250587876,3.36,30006.81461,800628.747
6.633718839,4.31,26656.95172,785399.1395
6.100990731,3.02,29544.0004,953819.2096
7.155824839,4.29,32494.13968,1299924.798
7.36986965,6.3,28109.08757,1328586.29
7.175769541,3.21,27782.67006,1551390.379
6.704845785,3.24,24737.4971,533386.7712
6.622449677,2.1,41420.16082,1501103.493
5.469354825,2.01,30832.66831,956764.0141
7.248287754,6.07,33439.80668,644142.4757
7.831781332,3,34915.51021,1392313.726
7.42352677,6.27,45196.15396,1189069.105
6.286928355,4.36,39403.95992,923971.5832
7.518133849,4.45,36616.65883,720059.8348
7.45446456,5.1,39950.29527,1309938.767
7.14637679,4.14,30410.23296,1196996.681
6.978865478,2.02,32337.73286,959102.081
8.522705293,5.46,30783.1704,1735416.921
7.383852503,4.17,29450.53049,1500481.76
7.798627625,3.4,37666.33118,1099351.354
8.432092837,3.17,33350.48026,1460364.3
6.723680569,2.2,44013.32406,1371640.932
7.859604452,3.47,60697.63924,1739761.373
6.5900353,4.4,33127.90212,1143672.825
5.470122703,4.45,39449.98775,1113313.409
6.077988865,4.01,25696.36174,920747.9113
8.271405144,5,37811.86692,1560615.501
7.609961509,5.44,35447.29494,1023595.113
